date,location,deaths,cases
2020-08-29,Maryland,5,601
2020-08-29,Massachusetts,16,376
2020-08-29,Michigan,6,793
2020-08-29,Minnesota,4,850
2020-08-29,Mississippi,14,599
2020-08-29,Missouri,12,1458
2020-08-29,Montana,2,134
2020-08-29,Nebraska,1,335
2020-08-29,Nevada,16,632
2020-08-29,New Hampshire,1,22
2020-08-29,New Jersey,9,358
2020-08-29,New Mexico,3,122
2020-08-29,New York,3,636
2020-08-29,North Carolina,22,1539
2020-08-29,Ohio,29,1296
2020-08-29,Oklahoma,8,710
2020-08-29,Oregon,9,293
2020-08-29,Pennsylvania,20,869
2020-08-29,Puerto Rico,12,257
2020-08-29,Rhode Island,2,94
2020-08-29,South Carolina,27,1353
2020-08-29,South Dakota,3,323
2020-08-29,Tennessee,28,1636
2020-08-29,Texas,168,5195
2020-08-29,Utah,4,391
2020-08-29,Virginia,23,1023
2020-08-29,Washington,15,598
2020-08-29,West Virginia,3,193
2020-08-29,Wisconsin,7,843
2020-08-30,Alabama,45,1276
2020-08-30,Arizona,29,629
2020-08-30,Arkansas,16,795
2020-08-30,California,89,4653
2020-08-30,Colorado,5,267
2020-08-30,Florida,148,3197
2020-08-30,Georgia,105,2386
2020-08-30,Hawaii,3,309
2020-08-30,Idaho,5,292
2020-08-30,Illinois,11,1880
2020-08-30,Indiana,8,1121
2020-08-30,Kansas,4,545
2020-08-30,Kentucky,3,820
2020-08-30,Maryland,19,630
2020-08-30,Massachusetts,12,203
2020-08-30,Minnesota,4,1017
2020-08-30,Mississippi,14,735
2020-08-30,Missouri,28,1496
2020-08-30,Montana,4,188
2020-08-30,Nevada,15,609
2020-08-30,New Jersey,3,349
2020-08-30,New Mexico,2,136
2020-08-30,New York,1,635
2020-08-30,North Carolina,31,1695
2020-08-30,North Dakota,2,374
2020-08-30,Ohio,21,1196
2020-08-30,Oklahoma,11,1093
2020-08-30,Oregon,7,239
2020-08-30,Pennsylvania,14,795
2020-08-30,Puerto Rico,4,260
2020-08-30,South Carolina,43,1298
2020-08-30,South Dakota,2,425
2020-08-30,Tennessee,24,1465
2020-08-30,Texas,73,7453
2020-08-30,Virginia,18,1217
2020-08-30,West Virginia,14,144
2020-08-30,Wisconsin,9,819
2020-08-31,Alabama,10,789
2020-08-31,Arizona,23,374
2020-08-31,Arkansas,12,478
2020-08-31,California,43,3913
2020-08-31,District of Columbia,1,34
2020-08-31,Florida,14,2583
2020-08-31,Georgia,28,1215
2020-08-31,Hawaii,1,200
2020-08-31,Idaho,1,190
2020-08-31,Illinois,11,1992
2020-08-31,Indiana,6,879
2020-08-31,Iowa,13,987
2020-08-31,Kentucky,8,454
2020-08-31,Louisiana,27,1624
2020-08-31,Maryland,6,497
2020-08-31,Massachusetts,13,157
2020-08-31,Michigan,36,1390
2020-08-31,Minnesota,2,932
2020-08-31,Mississippi,14,647
2020-08-31,Missouri,5,1306
2020-08-31,New Jersey,4,291
2020-08-31,New Mexico,1,105
2020-08-31,New York,18,698
2020-08-31,North Carolina,9,1110
2020-08-31,North Dakota,1,218
2020-08-31,Ohio,3,940
2020-08-31,Oklahoma,2,766
2020-08-31,Oregon,4,261
2020-08-31,Pennsylvania,2,558
2020-08-31,Puerto Rico,6,243
2020-08-31,South Carolina,11,1075
2020-08-31,Tennessee,22,835
2020-08-31,Texas,77,2856
2020-08-31,Virginia,1,938
2020-08-31,Wisconsin,4,537
2020-09-01,Alabama,20,1556
2020-09-01,Arkansas,13,368
2020-09-01,California,85,6524
2020-09-01,Colorado,3,201
2020-09-01,Delaware,1,86
2020-09-01,District of Columbia,1,33
2020-09-01,Florida,68,1885
2020-09-01,Georgia,29,1498
2020-09-01,Hawaii,7,133
2020-09-01,Idaho,2,223
2020-09-01,Illinois,7,1666
2020-09-01,Indiana,5,883
2020-09-01,Iowa,7,540
2020-09-01,Kansas,2,838
2020-09-01,Kentucky,4,365
2020-09-01,Louisiana,19,326
2020-09-01,Maryland,3,458
2020-09-01,Massachusetts,11,450
2020-09-01,Michigan,5,499
2020-09-01,Minnesota,1,675
2020-09-01,Mississippi,32,274
2020-09-01,Missouri,14,1161
2020-09-01,Nebraska,5,241
2020-09-01,Nevada,3,320
2020-09-01,New Jersey,8,349
2020-09-01,New Mexico,9,69
2020-09-01,New York,48,656
2020-09-01,North Carolina,10,1392
2020-09-01,North Dakota,1,114
2020-09-01,Ohio,10,895
2020-09-01,Oklahoma,1,614
2020-09-01,Oregon,1,159
2020-09-01,Pennsylvania,1,661
2020-09-01,Rhode Island,21,266
2020-09-01,South Carolina,11,668
2020-09-01,Tennessee,7,1818
2020-09-01,Texas,95,3224
2020-09-01,Virginia,11,847
2020-09-01,Washington,10,315
2020-09-01,West Virginia,1,140
2020-09-01,Wisconsin,4,266
2020-09-02,Alabama,18,734
2020-09-02,Alaska,2,36
2020-09-02,Arizona,15,507
2020-09-02,Arkansas,17,273
2020-09-02,California,128,3142
2020-09-02,Colorado,1,351
2020-09-02,Connecticut,1,127
2020-09-02,Florida,187,7569
2020-09-02,Georgia,100,2226
2020-09-02,Hawaii,4,181
2020-09-02,Idaho,6,272
2020-09-02,Illinois,38,1492
2020-09-02,Indiana,16,695
2020-09-02,Iowa,5,708
2020-09-02,Kansas,5,363
2020-09-02,Kentucky,15,789
2020-09-02,Louisiana,34,689
2020-09-02,Maryland,6,614
2020-09-02,Massachusetts,4,404
2020-09-02,Michigan,14,795
2020-09-02,Minnesota,5,491
2020-09-02,Mississippi,20,634
2020-09-02,Missouri,15,1103
2020-09-02,Montana,1,88
2020-09-02,Nebraska,2,287
2020-09-02,Nevada,8,405
2020-09-02,New Jersey,5,330
2020-09-02,New Mexico,8,108
2020-09-02,New York,9,754
2020-09-02,North Carolina,39,1342
2020-09-02,North Dakota,2,184
2020-09-02,Ohio,27,1451
2020-09-02,Oklahoma,8,665
2020-09-02,Oregon,5,233
2020-09-02,Other,4,62
2020-09-02,Pennsylvania,19,753
2020-09-02,Puerto Rico,1,108
2020-09-02,South Carolina,37,854
2020-09-02,Tennessee,27,1396
2020-09-02,Texas,140,5063
2020-09-02,Utah,2,296
2020-09-02,Virginia,32,1021
2020-09-02,Washington,16,304
2020-09-02,West Virginia,9,264
2020-09-02,Wisconsin,8,981
2020-09-03,Alabama,17,1006
2020-09-03,Arizona,21,519
2020-09-03,Arkansas,27,615
2020-09-03,California,167,5664
2020-09-03,Colorado,6,244
2020-09-03,Connecticut,1,102
2020-09-03,Delaware,1,14
2020-09-03,District of Columbia,1,28
2020-09-03,Florida,127,2402
2020-09-03,Georgia,62,1916
2020-09-03,Hawaii,1,338
2020-09-03,Idaho,5,311
2020-09-03,Illinois,27,2128
2020-09-03,Indiana,13,859
2020-09-03,Iowa,8,616
2020-09-03,Kansas,5,885
2020-09-03,Kentucky,18,806
2020-09-03,Louisiana,20,1141
2020-09-03,Maine,1,19
2020-09-03,Maryland,5,456
2020-09-03,Michigan,14,648
2020-09-03,Minnesota,11,730
2020-09-03,Mississippi,33,781
2020-09-03,Missouri,16,1478
2020-09-03,Montana,4,182
2020-09-03,Nevada,23,239
2020-09-03,New Jersey,14,305
2020-09-03,New Mexico,3,152
2020-09-03,New York,6,708
2020-09-03,North Carolina,38,1952
2020-09-03,North Dakota,3,267
2020-09-03,Ohio,10,1161
2020-09-03,Oklahoma,13,720
2020-09-03,Oregon,4,129
2020-09-03,Pennsylvania,27,984
2020-09-03,Puerto Rico,8,358
2020-09-03,South Carolina,37,657
2020-09-03,South Dakota,2,254
2020-09-03,Tennessee,16,1502
2020-09-03,Texas,186,4158
2020-09-03,Utah,1,419
2020-09-03,Virginia,29,903
2020-09-03,Washington,4,438
2020-09-03,West Virginia,9,145
2020-09-03,Wisconsin,8,545
2020-09-03,Wyoming,4,37
2020-09-04,Alabama,16,985
2020-09-04,Alaska,1,90
2020-09-04,Arizona,65,1092
2020-09-04,Arkansas,20,969
2020-09-04,California,176,4737
2020-09-04,Colorado,3,268
2020-09-04,Connecticut,1,101
2020-09-04,District of Columbia,1,58
2020-09-04,Florida,149,3571
2020-09-04,Georgia,73,2675
2020-09-04,Hawaii,4,211
2020-09-04,Illinois,24,1360
2020-09-04,Indiana,7,1104
2020-09-04,Iowa,3,1228
2020-09-04,Kansas,10,547
2020-09-04,Kentucky,10,894
2020-09-04,Louisiana,17,813
2020-09-04,Maryland,12,693
2020-09-04,Michigan,10,774
2020-09-04,Minnesota,7,1038
2020-09-04,Mississippi,10,751
2020-09-04,Missouri,8,1423
2020-09-04,Montana,2,180
2020-09-04,Nebraska,5,474
2020-09-04,Nevada,27,351
2020-09-04,New Jersey,7,378
2020-09-04,New Mexico,1,200
2020-09-04,New York,4,889
2020-09-04,North Carolina,24,1704
2020-09-04,North Dakota,2,362
2020-09-04,Ohio,50,1345
2020-09-04,Oklahoma,14,909
2020-09-04,Oregon,2,261
2020-09-04,Other,1,72
2020-09-04,Pennsylvania,19,1038
2020-09-04,Puerto Rico,5,127
2020-09-04,South Carolina,13,1193
2020-09-04,Tennessee,18,1715
2020-09-04,Texas,191,3571
2020-09-04,Utah,4,504
2020-09-04,Virginia,11,1119
2020-09-04,Washington,10,479
2020-09-04,West Virginia,7,197
2020-09-04,Wisconsin,6,727
2020-09-05,Alabama,33,1148
2020-09-05,Arizona,41,728
2020-09-05,Arkansas,12,1094
2020-09-05,California,145,4644
2020-09-05,District of Columbia,2,51
2020-09-05,Florida,100,3198
2020-09-05,Georgia,63,2066
2020-09-05,Hawaii,2,271
2020-09-05,Idaho,10,266
2020-09-05,Illinois,38,5594
2020-09-05,Indiana,18,1030
2020-09-05,Iowa,22,1053
2020-09-05,Kansas,10,971
2020-09-05,Kentucky,11,792
2020-09-05,Louisiana,14,822
2020-09-05,Maine,1,15
2020-09-05,Maryland,11,819
2020-09-05,Massachusetts,23,212
2020-09-05,Michigan,7,1053
2020-09-05,Minnesota,10,843
2020-09-05,Mississippi,22,823
2020-09-05,Missouri,21,1589
2020-09-05,Montana,3,148
2020-09-05,Nevada,12,489
2020-09-05,New Jersey,7,449
2020-09-05,New Mexico,3,90
2020-09-05,New York,6,864
2020-09-05,North Carolina,36,1657
2020-09-05,Ohio,22,1332
2020-09-05,Oklahoma,11,1013
2020-09-05,Oregon,5,265
2020-09-05,Other,1,59
2020-09-05,Pennsylvania,11,925
2020-09-05,Puerto Rico,7,32
2020-09-05,South Carolina,39,1629
2020-09-05,South Dakota,1,259
2020-09-05,Tennessee,22,1051
2020-09-05,Texas,130,5915
2020-09-05,Utah,5,513
2020-09-05,Virginia,10,1101
2020-09-05,Washington,8,479
2020-09-05,West Virginia,5,187
2020-09-05,Wisconsin,9,1498
2020-09-05,Wyoming,1,49
2020-09-06,Alabama,9,541
2020-09-06,Alaska,2,90
2020-09-06,Arizona,36,836
2020-09-06,Arkansas,9,515
2020-09-06,California,71,4652
2020-09-06,Colorado,16,699
2020-09-06,Delaware,2,140
2020-09-06,Florida,61,3656
2020-09-06,Georgia,46,2194
2020-09-06,Hawaii,3,220
2020-09-06,Idaho,2,281
2020-09-06,Illinois,23,2804
2020-09-06,Indiana,12,1077
2020-09-06,Iowa,6,946
2020-09-06,Kentucky,6,787
2020-09-06,Maryland,7,776
2020-09-06,Massachusetts,16,438
2020-09-06,Michigan,8,896
2020-09-06,Minnesota,4,914
2020-09-06,Mississippi,11,539
2020-09-06,Missouri,61,1943
2020-09-06,Montana,2,145
2020-09-06,Nevada,13,390
2020-09-06,New Jersey,7,325
2020-09-06,New Mexico,6,146
2020-09-06,New York,5,801
2020-09-06,North Carolina,50,1161
2020-09-06,North Dakota,5,361
2020-09-06,Ohio,8,1341
2020-09-06,Oklahoma,4,1147
2020-09-06,Oregon,5,255
2020-09-06,Other,1,70
2020-09-06,Pennsylvania,15,785
2020-09-06,Puerto Rico,9,142
2020-09-06,South Carolina,31,964
2020-09-06,South Dakota,3,293
2020-09-06,Tennessee,25,1765
2020-09-06,Texas,152,4489
2020-09-06,Utah,1,433
2020-09-06,Virginia,15,989
2020-09-06,West Virginia,1,251
2020-09-06,Wisconsin,1,946
2020-09-07,Alabama,1,776
2020-09-07,Arizona,14,250
2020-09-07,Arkansas,12,687
2020-09-07,California,22,3542
2020-09-07,Colorado,1,285
2020-09-07,Delaware,1,151
2020-09-07,Florida,38,2564
2020-09-07,Georgia,60,1651
2020-09-07,Hawaii,1,162
2020-09-07,Idaho,1,190
2020-09-07,Illinois,5,1413
2020-09-07,Indiana,2,843
2020-09-07,Iowa,3,525
2020-09-07,Kentucky,3,310
2020-09-07,Louisiana,58,1395
2020-09-07,Maryland,3,512
2020-09-07,Massachusetts,9,366
2020-09-07,Minnesota,6,707
2020-09-07,Mississippi,15,410
2020-09-07,Missouri,17,1321
2020-09-07,Montana,1,100
2020-09-07,Nevada,1,508
2020-09-07,New Hampshire,1,23
2020-09-07,New Jersey,4,311
2020-09-07,New Mexico,3,59
2020-09-07,North Carolina,1,822
2020-09-07,North Dakota,1,297
2020-09-07,Ohio,3,773
2020-09-07,Oklahoma,3,420
2020-09-07,Oregon,1,188
2020-09-07,Other,1,14
2020-09-07,Puerto Rico,13,26
2020-09-07,South Carolina,10,663
2020-09-07,Tennessee,3,1764
2020-09-07,Texas,80,2500
2020-09-07,Utah,2,388
2020-09-07,Virginia,1,1199
2020-09-07,West Virginia,3,125
2020-09-07,Wisconsin,6,893
2020-09-08,Arkansas,14,350
2020-09-08,California,27,2109
2020-09-08,Colorado,1,213
2020-09-08,Florida,22,1838
2020-09-08,Georgia,7,608
2020-09-08,Hawaii,1,104
2020-09-08,Illinois,8,1369
2020-09-08,Indiana,4,590
2020-09-08,Iowa,3,322
2020-09-08,Kansas,4,507
2020-09-08,Louisiana,12,309
2020-09-08,Maryland,5,764
2020-09-08,Massachusetts,8,229
2020-09-08,Michigan,4,1212
2020-09-08,Minnesota,3,638
2020-09-08,Mississippi,1,242
2020-09-08,Missouri,2,914
2020-09-08,Montana,1,52
2020-09-08,Nevada,4,357
2020-09-08,New Jersey,2,332
2020-09-08,New Mexico,4,37
2020-09-08,New York,15,520
2020-09-08,North Carolina,7,817
2020-09-08,Ohio,17,778
2020-09-08,Oregon,1,146
2020-09-08,Pennsylvania,21,716
2020-09-08,South Carolina,20,655
2020-09-08,Tennessee,4,983
2020-09-08,Texas,41,867
2020-09-08,Utah,1,373
2020-09-08,Virginia,6,645
2020-09-08,Wisconsin,9,567
2020-09-09,Alabama,1,784
2020-09-09,Arizona,2,81
2020-09-09,Arkansas,9,294
2020-09-09,California,65,3379
2020-09-09,Connecticut,6,417
2020-09-09,Florida,44,1823
2020-09-09,Georgia,26,1543
2020-09-09,Hawaii,2,66
2020-09-09,Idaho,4,240
2020-09-09,Illinois,7,1392
2020-09-09,Indiana,12,386
2020-09-09,Iowa,15,482
2020-09-09,Kentucky,1,255
2020-09-09,Louisiana,13,256
2020-09-09,Maryland,3,356
2020-09-09,Massachusetts,8,171
2020-09-09,Michigan,1,499
2020-09-09,Minnesota,2,383
2020-09-09,Missouri,3,775
2020-09-09,Montana,1,65
2020-09-09,Nebraska,3,494
2020-09-09,New Jersey,5,277
2020-09-09,New York,14,557
2020-09-09,North Carolina,12,1065
2020-09-09,Ohio,22,656
2020-09-09,Oklahoma,1,833
2020-09-09,Oregon,4,166
2020-09-09,Other,5,43
2020-09-09,Pennsylvania,9,616
2020-09-09,Puerto Rico,5,96
2020-09-09,South Carolina,5,301
2020-09-09,Tennessee,27,645
2020-09-09,Texas,95,3428
2020-09-09,Utah,1,326
2020-09-09,Virginia,2,836
2020-09-09,West Virginia,4,87
2020-09-09,Wisconsin,6,717
2020-09-10,Alabama,8,1056
2020-09-10,Arizona,30,496
2020-09-10,Arkansas,11,385
2020-09-10,California,160,2946
2020-09-10,Colorado,4,240
2020-09-10,District of Columbia,4,25
2020-09-10,Florida,195,2167
2020-09-10,Georgia,58,1950
2020-09-10,Hawaii,3,98
2020-09-10,Idaho,18,322
2020-09-10,Illinois,28,1337
2020-09-10,Indiana,17,705
2020-09-10,Iowa,19,576
2020-09-10,Kansas,14,412
2020-09-10,Kentucky,16,658
2020-09-10,Louisiana,22,1571
2020-09-10,Maryland,9,336
2020-09-10,Massachusetts,5,181
2020-09-10,Michigan,75,970
2020-09-10,Minnesota,7,260
2020-09-10,Mississippi,38,426
2020-09-10,Missouri,12,1323
2020-09-10,Montana,3,87
2020-09-10,Nebraska,14,448
2020-09-10,Nevada,19,154
2020-09-10,New Jersey,12,327
2020-09-10,New Mexico,6,87
2020-09-10,New York,3,576
2020-09-10,North Carolina,49,1250
2020-09-10,North Dakota,1,238
2020-09-10,Ohio,26,973
2020-09-10,Oklahoma,9,876
2020-09-10,Oregon,8,115
2020-09-10,Other,1,51
2020-09-10,Pennsylvania,14,873
2020-09-10,Puerto Rico,18,1
2020-09-10,South Carolina,30,305
2020-09-10,Tennessee,35,852
2020-09-10,Texas,134,5119
2020-09-10,Utah,3,314
2020-09-10,Virginia,11,882
2020-09-10,Washington,25,464
2020-09-10,West Virginia,3,152
2020-09-10,Wisconsin,5,857
2020-09-11,Alabama,16,1077
2020-09-11,Arizona,22,461
2020-09-11,Arkansas,12,398
2020-09-11,California,94,3671
2020-09-11,Colorado,2,264
2020-09-11,Connecticut,4,222
2020-09-11,Delaware,4,158
2020-09-11,District of Columbia,1,25
2020-09-11,Florida,216,2472
2020-09-11,Georgia,76,1823
2020-09-11,Hawaii,3,169
2020-09-11,Illinois,28,1953
2020-09-11,Indiana,13,758
2020-09-11,Iowa,3,863
2020-09-11,Kansas,4,378
2020-09-11,Kentucky,22,795
2020-09-11,Louisiana,21,464
2020-09-11,Maryland,8,503
2020-09-11,Massachusetts,20,403
2020-09-11,Michigan,8,974
2020-09-11,Minnesota,15,381
2020-09-11,Mississippi,33,517
2020-09-11,Missouri,11,1234
2020-09-11,Montana,1,195
2020-09-11,Nebraska,9,456
2020-09-11,Nevada,17,288
2020-09-11,New Hampshire,1,79
2020-09-11,New Jersey,6,420
2020-09-11,New Mexico,3,161
2020-09-11,North Carolina,32,1690
2020-09-11,North Dakota,3,333
2020-09-11,Ohio,30,1121
2020-09-11,Oklahoma,13,771
2020-09-11,Oregon,3,183
2020-09-11,Other,2,92
2020-09-11,Pennsylvania,13,667
2020-09-11,Puerto Rico,12,459
2020-09-11,South Carolina,33,379
2020-09-11,South Dakota,4,263
2020-09-11,Tennessee,57,1631
2020-09-11,Texas,8,1732
2020-09-11,Utah,3,346
2020-09-11,Virginia,11,1236
2020-09-11,Washington,7,458
2020-09-11,West Virginia,3,202
2020-09-11,Wisconsin,1,1547
2020-09-12,Alabama,32,969
2020-09-12,Alaska,1,97
2020-09-12,Arizona,15,521
2020-09-12,Arkansas,13,1107
2020-09-12,California,153,3944
2020-09-12,Colorado,6,307
2020-09-12,Connecticut,2,233
2020-09-12,Florida,176,3650
2020-09-12,Georgia,42,1658
2020-09-12,Hawaii,2,301
2020-09-12,Idaho,5,333
2020-09-12,Illinois,44,2313
2020-09-12,Indiana,10,1262
2020-09-12,Iowa,9,941
2020-09-12,Kansas,13,568
2020-09-12,Kentucky,9,932
2020-09-12,Louisiana,41,755
2020-09-12,Maryland,4,646
2020-09-12,Massachusetts,14,440
2020-09-12,Michigan,6,1405
2020-09-12,Minnesota,13,467
2020-09-12,Mississippi,14,853
2020-09-12,Missouri,7,1530
2020-09-12,Montana,8,122
2020-09-12,Nebraska,7,478
2020-09-12,Nevada,10,260
2020-09-12,New Jersey,9,474
2020-09-12,New Mexico,2,134
2020-09-12,North Carolina,33,1502
2020-09-12,North Dakota,4,241
2020-09-12,Ohio,49,1240
2020-09-12,Oklahoma,12,942
2020-09-12,Oregon,2,211
2020-09-12,Other,1,17
2020-09-12,Pennsylvania,22,1007
2020-09-12,Puerto Rico,11,109
2020-09-12,Rhode Island,2,123
2020-09-12,South Carolina,53,2454
2020-09-12,Tennessee,37,1622
2020-09-12,Texas,294,5938
2020-09-12,Utah,1,656
2020-09-12,Virginia,3,1115
2020-09-12,Washington,6,544
2020-09-12,West Virginia,6,161
2020-09-12,Wisconsin,9,1369
2020-09-13,Alabama,17,1059
2020-09-13,Alaska,1,104
2020-09-13,Arizona,27,605
2020-09-13,Arkansas,16,1799
2020-09-13,California,97,4028
2020-09-13,Colorado,3,414
2020-09-13,Florida,98,3190
2020-09-13,Georgia,41,2124
2020-09-13,Hawaii,1,129
2020-09-13,Idaho,3,217
2020-09-13,Illinois,22,2120
2020-09-13,Indiana,17,1056
2020-09-13,Iowa,2,806
2020-09-13,Kansas,10,288
2020-09-13,Kentucky,13,711
2020-09-13,Maine,1,42
2020-09-13,Maryland,8,809
2020-09-13,Massachusetts,16,554
2020-09-13,Michigan,11,807
2020-09-13,Minnesota,9,872
2020-09-13,Mississippi,15,445
2020-09-13,Missouri,8,2022
2020-09-13,Montana,2,140
2020-09-13,Nevada,10,414
2020-09-13,New Hampshire,1,32
2020-09-13,New Jersey,4,449
2020-09-13,New Mexico,3,98
2020-09-13,New York,4,849
2020-09-13,North Carolina,24,1104
2020-09-13,North Dakota,3,467
2020-09-13,Ohio,8,1242
2020-09-13,Oklahoma,11,1017
2020-09-13,Oregon,6,291
2020-09-13,Other,3,39
2020-09-13,Puerto Rico,12,241
2020-09-13,South Carolina,12,932
2020-09-13,South Dakota,6,320
2020-09-13,Tennessee,39,1032
2020-09-13,Texas,106,2756
2020-09-13,Utah,2,572
2020-09-13,Virginia,11,1228
2020-09-13,West Virginia,2,351
2020-09-13,Wisconsin,7,1353
2020-09-14,Alabama,1,695
2020-09-14,Arizona,7,384
2020-09-14,Arkansas,12,509
2020-09-14,California,51,2795
2020-09-14,Delaware,2,123
2020-09-14,Florida,8,2423
2020-09-14,Georgia,46,1409
2020-09-14,Hawaii,2,112
2020-09-14,Illinois,14,1460
2020-09-14,Indiana,1,1243
2020-09-14,Iowa,2,471
2020-09-14,Kansas,2,108
2020-09-14,Kentucky,3,530
2020-09-14,Louisiana,33,1281
2020-09-14,Maine,1,29
2020-09-14,Maryland,2,577
2020-09-14,Massachusetts,14,286
2020-09-14,Minnesota,13,723
2020-09-14,Mississippi,12,254
2020-09-14,Missouri,3,1707
2020-09-14,Montana,2,96
2020-09-14,Nevada,3,317
2020-09-14,New Hampshire,1,44
2020-09-14,New Jersey,4,297
2020-09-14,New Mexico,2,100
2020-09-14,North Carolina,5,823
2020-09-14,North Dakota,1,426
2020-09-14,Ohio,4,837
2020-09-14,Oklahoma,6,695
2020-09-14,Oregon,4,181
2020-09-14,Puerto Rico,4,171
2020-09-14,South Carolina,24,1886
2020-09-14,South Dakota,1,201
2020-09-14,Tennessee,14,933
2020-09-14,Texas,75,4399
2020-09-14,Virginia,2,946
2020-09-14,West Virginia,1,177
2020-09-14,Wisconsin,7,1582
2020-09-15,Alabama,4,758
2020-09-15,Arkansas,11,408
2020-09-15,California,61,3406
2020-09-15,Colorado,2,374
2020-09-15,Connecticut,5,569
2020-09-15,Delaware,2,88
2020-09-15,Florida,34,1736
2020-09-15,Georgia,20,1023
2020-09-15,Idaho,4,253
2020-09-15,Illinois,5,1372
2020-09-15,Indiana,1,736
2020-09-15,Iowa,4,388
2020-09-15,Kansas,14,894
2020-09-15,Kentucky,5,337
2020-09-15,Louisiana,17,492
2020-09-15,Maryland,1,536
2020-09-15,Massachusetts,9,254
2020-09-15,Michigan,10,1229
2020-09-15,Minnesota,3,638
2020-09-15,Mississippi,9,144
2020-09-15,Missouri,7,1281
2020-09-15,Montana,3,86
2020-09-15,Nebraska,1,454
2020-09-15,Nevada,4,277
2020-09-15,New Jersey,3,334
2020-09-15,New York,7,583
2020-09-15,North Carolina,8,1260
2020-09-15,North Dakota,2,254
2020-09-15,Ohio,4,1079
2020-09-15,Other,1,38
2020-09-15,Pennsylvania,26,816
2020-09-15,Puerto Rico,3,208
2020-09-15,Rhode Island,4,225
2020-09-15,South Carolina,13,816
2020-09-15,Tennessee,19,2450
2020-09-15,Texas,44,3887
2020-09-15,Utah,3,563
2020-09-15,Virginia,19,757
2020-09-15,Washington,15,312
2020-09-15,West Virginia,11,125
2020-09-15,Wisconsin,4,771
2020-09-16,Alabama,32,1041
2020-09-16,Arizona,22,484
2020-09-16,Arkansas,158,870
2020-09-16,California,155,3070
2020-09-16,Colorado,6,412
2020-09-16,Delaware,1,200
2020-09-16,Florida,145,3116
2020-09-16,Georgia,44,1657
2020-09-16,Hawaii,1,65
2020-09-16,Idaho,4,278
2020-09-16,Illinois,18,1464
2020-09-16,Indiana,21,689
2020-09-16,Iowa,10,657
2020-09-16,Kansas,15,329
2020-09-16,Kentucky,9,718
2020-09-16,Louisiana,26,371
2020-09-16,Maine,1,14
2020-09-16,Maryland,10,599
2020-09-16,Massachusetts,6,313
2020-09-16,Michigan,11,689
2020-09-16,Minnesota,5,402
2020-09-16,Mississippi,28,505
2020-09-16,Missouri,18,1359
2020-09-16,Montana,2,137
2020-09-16,Nebraska,1,328
2020-09-16,Nevada,26,226
2020-09-16,New Hampshire,2,36
2020-09-16,New Jersey,9,436
2020-09-16,New Mexico,7,81
2020-09-16,New York,8,766
2020-09-16,North Carolina,51,1366
2020-09-16,North Dakota,2,233
2020-09-16,Ohio,87,1001
2020-09-16,Oklahoma,7,1091
2020-09-16,Oregon,10,325
2020-09-16,Other,2,50
2020-09-16,Pennsylvania,5,1044
2020-09-16,Puerto Rico,9,229
2020-09-16,Rhode Island,3,120
2020-09-16,South Carolina,21,790
2020-09-16,Tennessee,30,957
2020-09-16,Texas,144,7041
2020-09-16,Virginia,96,943
2020-09-16,Washington,9,327
2020-09-16,West Virginia,5,156
2020-09-16,Wisconsin,6,1348
2020-09-17,Alabama,5,763
2020-09-17,Arizona,27,698
2020-09-17,Arkansas,7,722
2020-09-17,California,97,3117
2020-09-17,Colorado,6,587
2020-09-17,Connecticut,2,135
2020-09-17,Delaware,1,97
2020-09-17,District of Columbia,1,56
2020-09-17,Florida,152,2355
2020-09-17,Georgia,22,2062
2020-09-17,Hawaii,3,102
2020-09-17,Idaho,6,283
2020-09-17,Illinois,35,1943
2020-09-17,Indiana,12,580
2020-09-17,Iowa,14,931
2020-09-17,Kansas,29,731
2020-09-17,Kentucky,8,764
2020-09-17,Louisiana,18,612
2020-09-17,Maine,1,23
2020-09-17,Maryland,6,643
2020-09-17,Massachusetts,20,306
2020-09-17,Michigan,11,766
2020-09-17,Minnesota,6,462
2020-09-17,Mississippi,22,711
2020-09-17,Missouri,9,1216
2020-09-17,Montana,1,187
2020-09-17,Nebraska,3,449
2020-09-17,Nevada,12,208
2020-09-17,New Jersey,11,388
2020-09-17,New Mexico,2,118
2020-09-17,New York,4,652
2020-09-17,North Carolina,38,1668
2020-09-17,North Dakota,5,269
2020-09-17,Ohio,49,1033
2020-09-17,Oklahoma,12,970
2020-09-17,Oregon,2,188
2020-09-17,Other,1,47
2020-09-17,Pennsylvania,22,806
2020-09-17,Puerto Rico,19,46
